response_id,respondent_id,timestamp,department,department_ja,role,role_ja,usage_frequency,usage_frequency_ja,incident_experience,vendor_id,vendor_name,performance_incident_response_speed,performance_sla_achievement,performance_problem_resolution,performance_communication_speed,performance_availability_maintenance,technical_expertise,technical_troubleshooting,technical_new_tech_adaptation,technical_documentation_quality,technical_proposal,business_process_understanding,business_impact_consideration,business_prioritization,business_stakeholder_management,business_cost_awareness,improvement_proposal_quality,improvement_proposal_frequency,improvement_proactive_attitude,improvement_innovation,improvement_long_term_perspective,comment
1204,301,2025-10-29 02:20:50,business,業務部門,leader,リーダー,high,高頻度,True,D,D社,1,1,4,3,1,3,1,5,2,2,1,4,5,3,1,3,4,4,2,2,
1205,302,2025-11-13 07:24:50,hr,人事部門,staff,一般社員,medium,中頻度,True,A,A社,3,1,3,2,1,5,1,1,3,2,3,4,1,4,4,3,2,2,4,4,
1206,302,2025-11-20 04:25:50,hr,人事部門,staff,一般社員,medium,中頻度,True,B,B社,5,1,4,5,5,5,2,4,2,4,3,2,3,4,2,5,3,1,2,1,
1207,302,2025-11-19 05:13:50,hr,人事部門,staff,一般社員,medium,中頻度,True,C,C社,4,4,2,1,1,5,1,2,1,4,2,4,2,3,5,4,2,5,4,3,
1208,302,2025-11-05 05:37:50,hr,人事部門,staff,一般社員,medium,中頻度,True,D,D社,3,1,5,4,1,2,1,3,2,3,5,4,3,3,2,2,4,4,5,1,
1209,303,2025-11-12 02:52:50,sales,営業部門,leader,リーダー,low,低頻度,True,A,A社,2,3,5,5,3,4,5,1,2,2,1,3,4,5,1,3,5,1,5,5,
1210,303,2025-11-01 03:51:50,sales,営業部門,leader,リーダー,low,低頻度,True,B,B社,5,5,2,5,1,3,3,2,4,3,4,2,1,1,3,2,1,3,2,4,
1211,303,2025-11-20 00:49:50,sales,営業部門,leader,リーダー,low,低頻度,True,C,C社,5,3,5,5,2,4,3,1,4,2,3,2,5,2,5,4,4,4,3,3,改善提案が的確で、ビジネスに貢献してくれています。
1212,303,2025-11-21 09:56:50,sales,営業部門,leader,リーダー,low,低頻度,True,D,D社,3,1,1,1,5,1,4,2,5,1,1,3,4,1,3,3,3,5,5,3,
1213,304,2025-10-26 00:33:50,business,業務部門,staff,一般社員,high,高頻度,False,A,A社,3,3,2,3,4,3,3,5,1,5,2,2,3,1,2,2,5,2,1,5,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
1214,304,2025-11-06 05:43:50,business,業務部門,staff,一般社員,high,高頻度,False,B,B社,4,1,4,1,3,4,4,3,4,5,3,5,2,2,3,2,2,1,1,5,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1215,304,2025-11-08 23:48:50,business,業務部門,staff,一般社員,high,高頻度,False,C,C社,1,4,2,3,5,4,5,5,4,2,3,5,1,1,3,4,5,1,4,3,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
1216,304,2025-10-25 01:13:50,business,業務部門,staff,一般社員,high,高頻度,False,D,D社,3,3,3,5,5,1,3,2,5,3,2,3,5,4,2,3,5,2,3,5,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1217,305,2025-11-09 05:49:50,business,業務部門,leader,リーダー,medium,中頻度,False,A,A社,3,4,4,5,2,5,5,4,3,4,2,4,2,4,5,5,3,5,4,5,
1218,305,2025-11-19 04:44:50,business,業務部門,leader,リーダー,medium,中頻度,False,B,B社,2,4,3,4,1,3,3,5,5,2,2,5,5,2,3,4,1,3,2,4,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1219,305,2025-11-21 01:05:50,business,業務部門,leader,リーダー,medium,中頻度,False,C,C社,5,2,4,3,2,3,3,4,2,2,1,3,1,2,3,5,5,2,5,1,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1220,305,2025-11-09 23:22:50,business,業務部門,leader,リーダー,medium,中頻度,False,D,D社,1,1,5,5,1,1,5,2,2,4,1,5,3,3,2,3,5,3,3,2,
1221,306,2025-10-31 08:38:50,logistics,物流部門,executive,役員,high,高頻度,True,A,A社,2,5,2,2,1,5,1,3,4,2,1,1,5,3,4,2,1,5,4,3,改善提案が的確で、ビジネスに貢献してくれています。
1222,306,2025-11-02 00:07:50,logistics,物流部門,executive,役員,high,高頻度,True,B,B社,4,1,1,4,5,3,1,4,4,1,5,3,1,1,3,4,1,4,4,2,もう少しコストを抑えられると助かります。
1223,306,2025-10-27 10:07:50,logistics,物流部門,executive,役員,high,高頻度,True,C,C社,4,5,4,1,1,3,1,2,5,4,3,2,5,1,1,4,2,4,1,3,
1224,306,2025-11-02 07:44:50,logistics,物流部門,executive,役員,high,高頻度,True,D,D社,3,1,4,4,3,3,1,4,5,1,1,5,2,2,5,4,2,5,2,3,
1225,307,2025-11-14 23:19:50,sales,営業部門,staff,一般社員,low,低頻度,False,A,A社,3,4,3,2,3,5,3,5,1,5,5,2,5,1,3,1,1,3,4,1,
1226,307,2025-11-23 04:09:50,sales,営業部門,staff,一般社員,low,低頻度,False,B,B社,4,3,5,3,3,1,2,2,2,4,3,3,2,5,2,3,4,2,1,3,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
1227,307,2025-11-24 02:45:50,sales,営業部門,staff,一般社員,low,低頻度,False,C,C社,3,3,3,1,5,3,5,5,5,4,1,5,2,4,1,1,1,5,3,3,
1228,307,2025-10-29 06:07:50,sales,営業部門,staff,一般社員,low,低頻度,False,D,D社,1,2,3,1,2,4,2,1,3,3,2,2,1,1,2,4,2,5,4,1,
1229,308,2025-10-27 03:18:50,business,業務部門,executive,役員,low,低頻度,False,A,A社,3,5,5,3,4,5,2,2,1,3,4,4,4,1,3,4,3,4,1,5,もう少しコストを抑えられると助かります。
1230,308,2025-11-12 02:44:50,business,業務部門,executive,役員,low,低頻度,False,B,B社,5,5,1,4,1,2,4,4,5,4,1,4,5,3,1,5,3,2,2,2,
1231,308,2025-11-20 05:51:50,business,業務部門,executive,役員,low,低頻度,False,C,C社,3,5,3,5,4,1,1,1,4,5,4,1,3,5,5,1,5,4,5,3,
1232,308,2025-11-22 07:29:50,business,業務部門,executive,役員,low,低頻度,False,D,D社,2,4,3,4,2,4,3,5,5,2,1,3,2,1,5,2,3,3,3,1,コミュニケーションが取りやすく、信頼できるパートナーです。
1233,309,2025-11-06 01:58:50,business,業務部門,specialist,スペシャリスト,low,低頻度,False,A,A社,1,5,4,2,2,3,1,5,4,3,2,2,4,4,5,3,2,3,4,3,
1234,309,2025-11-16 00:40:50,business,業務部門,specialist,スペシャリスト,low,低頻度,False,B,B社,2,3,5,5,5,2,1,4,4,5,4,1,2,1,4,2,3,1,1,1,
1235,309,2025-11-17 04:11:50,business,業務部門,specialist,スペシャリスト,low,低頻度,False,C,C社,2,4,2,4,3,1,2,1,2,5,5,3,4,2,2,2,4,5,4,2,コミュニケーションが取りやすく、信頼できるパートナーです。
1236,309,2025-10-28 05:22:50,business,業務部門,specialist,スペシャリスト,low,低頻度,False,D,D社,5,1,1,3,3,5,4,3,2,3,2,4,4,5,3,3,1,2,5,4,今後も継続して利用したいと思います。
1237,310,2025-11-20 00:29:50,it,IT部門,executive,役員,high,高頻度,False,A,A社,1,5,1,2,2,2,1,4,5,2,4,2,3,1,1,4,1,2,4,5,技術的な知識が豊富で、安心して任せられます。
1238,310,2025-11-13 08:46:50,it,IT部門,executive,役員,high,高頻度,False,B,B社,1,5,5,2,5,2,5,5,5,3,4,5,4,5,2,5,2,4,4,4,今後も継続して利用したいと思います。
1239,310,2025-11-06 04:09:50,it,IT部門,executive,役員,high,高頻度,False,C,C社,1,1,4,2,5,4,5,2,3,5,2,4,3,1,3,4,5,4,1,1,
1240,310,2025-11-14 03:58:50,it,IT部門,executive,役員,high,高頻度,False,D,D社,1,5,4,5,1,1,1,1,1,1,2,5,1,4,4,4,1,2,5,3,一部対応に遅れが見られることがあります。
1241,311,2025-11-08 06:22:50,it,IT部門,leader,リーダー,high,高頻度,False,A,A社,1,1,5,1,3,4,2,3,1,3,2,5,2,4,3,1,3,4,3,5,
1242,311,2025-11-05 07:32:50,it,IT部門,leader,リーダー,high,高頻度,False,B,B社,5,4,4,5,2,4,2,2,5,5,3,2,3,5,2,2,4,1,1,2,
1243,311,2025-11-07 01:51:50,it,IT部門,leader,リーダー,high,高頻度,False,C,C社,3,3,1,4,4,3,3,1,2,3,5,2,2,3,3,2,5,5,5,5,
1244,311,2025-11-12 09:32:50,it,IT部門,leader,リーダー,high,高頻度,False,D,D社,2,1,1,1,3,5,4,4,3,5,1,5,5,3,1,2,5,1,5,3,
1245,312,2025-10-27 08:26:50,hr,人事部門,manager,マネージャー,medium,中頻度,True,A,A社,1,2,2,4,1,2,2,4,1,2,4,1,1,2,4,5,5,3,4,4,一部対応に遅れが見られることがあります。
1246,312,2025-11-19 02:53:50,hr,人事部門,manager,マネージャー,medium,中頻度,True,B,B社,3,1,5,1,5,1,3,1,5,5,1,5,5,3,1,5,1,2,2,1,
1247,312,2025-10-27 00:25:50,hr,人事部門,manager,マネージャー,medium,中頻度,True,C,C社,3,5,3,5,2,5,5,3,2,4,2,5,5,5,4,5,5,1,2,4,
1248,312,2025-10-29 05:53:50,hr,人事部門,manager,マネージャー,medium,中頻度,True,D,D社,2,4,3,2,3,5,5,1,2,1,5,2,4,3,4,3,2,1,3,5,
1249,313,2025-11-19 09:17:50,hr,人事部門,executive,役員,medium,中頻度,False,A,A社,5,4,2,3,4,1,5,2,2,5,5,3,4,2,3,5,3,4,4,3,もう少しコストを抑えられると助かります。
1250,313,2025-11-17 05:28:50,hr,人事部門,executive,役員,medium,中頻度,False,B,B社,4,1,2,2,1,5,1,2,4,3,3,4,5,1,1,1,4,4,2,1,
1251,313,2025-11-05 00:13:50,hr,人事部門,executive,役員,medium,中頻度,False,C,C社,4,3,4,5,1,3,4,4,2,3,2,2,4,3,4,1,3,4,1,3,
1252,313,2025-10-25 03:36:50,hr,人事部門,executive,役員,medium,中頻度,False,D,D社,3,2,2,1,3,5,3,1,5,5,4,1,2,5,4,4,2,3,3,3,
1253,314,2025-11-05 03:14:50,hr,人事部門,executive,役員,medium,中頻度,True,A,A社,2,4,2,2,4,3,4,4,3,4,3,4,4,5,3,4,2,1,4,5,
1254,314,2025-10-29 00:19:50,hr,人事部門,executive,役員,medium,中頻度,True,B,B社,4,5,3,5,1,2,1,3,5,5,2,2,5,2,2,4,3,5,1,4,
1255,314,2025-11-07 06:43:50,hr,人事部門,executive,役員,medium,中頻度,True,C,C社,3,5,4,4,2,2,3,2,2,2,3,2,4,2,2,4,1,4,2,3,
1256,314,2025-11-11 07:34:50,hr,人事部門,executive,役員,medium,中頻度,True,D,D社,5,3,2,3,1,4,3,5,3,4,1,3,4,4,5,1,2,3,2,3,
1257,315,2025-10-27 23:13:50,it,IT部門,executive,役員,low,低頻度,True,A,A社,4,4,2,2,4,3,2,5,1,5,2,1,3,4,5,4,5,3,2,3,改善提案が的確で、ビジネスに貢献してくれています。
1258,315,2025-11-05 07:13:50,it,IT部門,executive,役員,low,低頻度,True,B,B社,3,1,4,1,5,2,4,1,1,1,4,1,3,4,4,1,4,4,2,1,
1259,315,2025-11-13 08:58:50,it,IT部門,executive,役員,low,低頻度,True,C,C社,3,5,5,4,5,5,4,1,5,4,4,2,5,1,2,5,4,2,5,3,
1260,315,2025-11-04 05:08:50,it,IT部門,executive,役員,low,低頻度,True,D,D社,1,3,4,5,3,1,2,5,3,5,2,3,2,5,4,5,2,1,3,3,
1261,316,2025-11-03 05:32:50,hr,人事部門,manager,マネージャー,medium,中頻度,False,A,A社,5,4,3,3,4,1,5,1,5,1,3,2,1,4,1,3,5,4,3,5,
1262,316,2025-11-18 00:54:50,hr,人事部門,manager,マネージャー,medium,中頻度,False,B,B社,1,4,5,1,1,3,1,2,3,5,5,5,1,5,2,4,3,5,2,3,
1263,316,2025-11-22 08:05:50,hr,人事部門,manager,マネージャー,medium,中頻度,False,C,C社,2,4,1,5,1,4,4,3,3,2,2,5,5,2,2,5,4,1,3,3,今後も継続して利用したいと思います。
1264,316,2025-11-01 08:41:50,hr,人事部門,manager,マネージャー,medium,中頻度,False,D,D社,1,4,4,5,5,5,2,3,5,3,4,3,2,1,2,5,5,3,1,5,
1265,317,2025-10-30 09:32:50,business,業務部門,manager,マネージャー,high,高頻度,True,A,A社,1,4,3,2,5,3,3,4,3,5,1,2,2,2,5,2,5,5,1,1,
1266,317,2025-10-30 01:25:50,business,業務部門,manager,マネージャー,high,高頻度,True,B,B社,4,5,5,2,2,1,2,2,2,4,4,3,2,5,3,2,1,1,3,4,
1267,317,2025-11-03 03:39:50,business,業務部門,manager,マネージャー,high,高頻度,True,C,C社,3,3,4,1,5,3,5,1,3,5,5,2,3,4,3,1,2,5,2,5,
1268,317,2025-10-29 00:18:50,business,業務部門,manager,マネージャー,high,高頻度,True,D,D社,5,4,2,5,2,5,1,1,3,5,4,2,5,2,5,3,5,3,4,1,もう少しコストを抑えられると助かります。
1269,318,2025-11-07 03:34:50,it,IT部門,executive,役員,medium,中頻度,True,A,A社,1,2,4,2,1,2,5,4,5,5,5,5,1,3,5,2,3,4,2,4,
1270,318,2025-11-03 06:58:50,it,IT部門,executive,役員,medium,中頻度,True,B,B社,5,2,1,3,2,5,3,4,1,5,2,4,2,1,5,3,4,5,5,3,技術的な知識が豊富で、安心して任せられます。
1271,318,2025-10-27 04:24:50,it,IT部門,executive,役員,medium,中頻度,True,C,C社,1,3,4,3,2,2,3,1,4,4,4,1,5,5,3,5,1,4,4,5,今後も継続して利用したいと思います。
1272,318,2025-11-24 02:54:50,it,IT部門,executive,役員,medium,中頻度,True,D,D社,2,1,5,5,3,2,3,1,3,4,3,1,1,4,4,1,3,3,5,3,
1273,319,2025-11-14 06:46:50,hr,人事部門,specialist,スペシャリスト,low,低頻度,True,A,A社,1,1,5,2,5,2,3,2,4,5,3,3,3,2,5,3,4,3,3,5,
1274,319,2025-11-13 02:37:50,hr,人事部門,specialist,スペシャリスト,low,低頻度,True,B,B社,4,1,4,1,2,3,2,4,3,3,4,1,4,1,4,2,2,5,5,4,
1275,319,2025-10-28 01:27:50,hr,人事部門,specialist,スペシャリスト,low,低頻度,True,C,C社,3,2,5,1,1,1,3,2,5,5,4,5,1,4,4,5,3,5,3,1,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1276,319,2025-10-25 05:29:50,hr,人事部門,specialist,スペシャリスト,low,低頻度,True,D,D社,2,1,2,1,4,3,3,1,5,4,1,4,1,2,1,4,4,3,5,5,
1277,320,2025-11-20 08:32:50,business,業務部門,manager,マネージャー,medium,中頻度,False,A,A社,1,5,4,3,2,1,2,5,3,2,4,2,1,5,3,5,1,5,4,1,
1278,320,2025-11-19 04:36:50,business,業務部門,manager,マネージャー,medium,中頻度,False,B,B社,5,4,2,2,5,5,3,5,5,5,1,2,4,3,4,2,4,5,5,3,
1279,320,2025-11-04 06:00:50,business,業務部門,manager,マネージャー,medium,中頻度,False,C,C社,2,2,2,2,3,4,5,1,5,5,1,5,2,3,3,2,5,5,2,3,
1280,320,2025-11-20 09:46:50,business,業務部門,manager,マネージャー,medium,中頻度,False,D,D社,2,3,3,3,1,5,5,4,3,5,1,1,4,5,3,4,1,5,3,4,一部対応に遅れが見られることがあります。
1281,321,2025-10-29 03:28:50,hr,人事部門,manager,マネージャー,low,低頻度,False,A,A社,1,3,4,1,3,3,4,5,1,5,1,2,1,1,1,5,3,1,1,4,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
1282,321,2025-11-13 02:38:50,hr,人事部門,manager,マネージャー,low,低頻度,False,B,B社,2,4,5,1,4,3,5,4,3,1,2,1,3,5,3,3,2,3,5,2,もう少しコストを抑えられると助かります。
1283,321,2025-11-04 01:33:50,hr,人事部門,manager,マネージャー,low,低頻度,False,C,C社,5,2,2,5,2,1,1,5,1,5,3,5,1,2,4,3,1,3,3,2,今後も継続して利用したいと思います。
1284,321,2025-11-24 04:26:50,hr,人事部門,manager,マネージャー,low,低頻度,False,D,D社,2,1,3,4,2,3,1,4,5,4,1,2,3,1,2,5,1,2,1,4,
1285,322,2025-11-17 09:39:50,finance,経理財務部門,manager,マネージャー,low,低頻度,True,A,A社,5,1,4,2,5,2,1,5,1,4,3,3,5,3,4,3,1,4,3,3,
1286,322,2025-11-24 08:58:50,finance,経理財務部門,manager,マネージャー,low,低頻度,True,B,B社,1,5,4,2,2,3,2,4,5,1,1,4,3,2,4,5,4,2,3,1,
1287,322,2025-11-01 04:32:50,finance,経理財務部門,manager,マネージャー,low,低頻度,True,C,C社,3,5,1,2,1,1,5,2,1,5,3,1,1,4,3,5,5,5,1,4,
1288,322,2025-11-02 05:31:50,finance,経理財務部門,manager,マネージャー,low,低頻度,True,D,D社,2,1,1,4,4,1,1,4,1,3,4,1,4,4,4,2,2,5,1,1,
1289,323,2025-10-28 08:20:50,hr,人事部門,staff,一般社員,low,低頻度,False,A,A社,3,3,2,5,3,2,4,2,3,5,4,1,1,4,2,1,2,1,4,2,
1290,323,2025-11-12 07:19:50,hr,人事部門,staff,一般社員,low,低頻度,False,B,B社,5,3,1,4,4,1,2,2,1,4,3,1,1,3,3,2,5,1,5,1,コミュニケーションが取りやすく、信頼できるパートナーです。
1291,323,2025-11-15 07:09:50,hr,人事部門,staff,一般社員,low,低頻度,False,C,C社,2,5,2,1,2,4,4,1,5,2,1,5,5,5,5,3,4,1,5,4,一部対応に遅れが見られることがあります。
1292,323,2025-11-24 06:53:50,hr,人事部門,staff,一般社員,low,低頻度,False,D,D社,4,4,5,1,3,5,5,2,3,2,2,5,2,1,4,1,4,1,3,3,
1293,324,2025-10-31 06:59:50,finance,経理財務部門,executive,役員,medium,中頻度,False,A,A社,3,1,2,2,5,3,3,3,1,3,3,5,1,3,4,5,5,1,2,4,
1294,324,2025-11-03 01:00:50,finance,経理財務部門,executive,役員,medium,中頻度,False,B,B社,2,5,1,3,4,4,4,2,3,5,5,5,5,2,1,3,5,1,2,5,
1295,324,2025-11-21 05:51:50,finance,経理財務部門,executive,役員,medium,中頻度,False,C,C社,3,5,5,2,3,3,3,4,4,1,2,2,4,2,5,4,3,1,3,5,
1296,324,2025-11-09 01:48:50,finance,経理財務部門,executive,役員,medium,中頻度,False,D,D社,2,1,1,3,3,4,2,2,3,5,5,5,5,4,5,3,4,1,4,5,
1297,325,2025-11-03 02:24:50,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,A,A社,1,1,2,4,3,3,4,4,4,3,3,2,5,1,2,1,1,1,1,3,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1298,325,2025-11-15 01:53:50,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,B,B社,3,3,3,1,1,2,4,4,4,3,1,3,3,4,5,1,2,3,3,4,今後も継続して利用したいと思います。
1299,325,2025-11-07 05:12:50,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,C,C社,4,4,4,3,4,1,2,3,3,3,5,5,2,2,1,5,4,1,5,5,もう少しコストを抑えられると助かります。
1300,325,2025-11-08 08:38:50,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,D,D社,4,4,1,4,3,1,2,2,5,2,3,3,2,2,2,4,5,4,2,4,
1301,326,2025-11-12 05:42:50,logistics,物流部門,manager,マネージャー,medium,中頻度,False,A,A社,5,1,2,1,4,2,1,2,5,5,2,5,4,5,5,5,1,1,2,2,
1302,326,2025-11-10 05:42:50,logistics,物流部門,manager,マネージャー,medium,中頻度,False,B,B社,2,2,5,3,3,4,5,5,5,5,1,3,5,5,2,4,3,5,2,5,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
1303,326,2025-10-26 04:52:50,logistics,物流部門,manager,マネージャー,medium,中頻度,False,C,C社,3,5,1,2,5,5,4,5,2,1,5,4,4,5,5,4,3,5,4,5,
1304,326,2025-11-22 07:46:50,logistics,物流部門,manager,マネージャー,medium,中頻度,False,D,D社,5,5,1,2,5,4,4,1,4,3,3,3,4,4,5,5,1,1,5,3,
1305,327,2025-11-14 00:14:50,logistics,物流部門,staff,一般社員,low,低頻度,True,A,A社,3,1,4,2,5,1,2,4,3,3,1,2,2,1,5,3,1,1,4,4,
1306,327,2025-11-18 02:50:50,logistics,物流部門,staff,一般社員,low,低頻度,True,B,B社,2,2,2,4,2,5,2,3,5,4,1,1,2,5,4,2,5,5,1,3,
1307,327,2025-11-15 04:18:50,logistics,物流部門,staff,一般社員,low,低頻度,True,C,C社,4,3,3,2,3,3,5,5,5,4,4,3,2,3,5,4,5,4,3,3,
1308,327,2025-11-14 08:10:50,logistics,物流部門,staff,一般社員,low,低頻度,True,D,D社,1,1,5,5,2,5,2,2,3,2,1,1,1,5,4,1,2,2,3,4,コミュニケーションが取りやすく、信頼できるパートナーです。
1309,328,2025-11-12 09:51:50,sales,営業部門,leader,リーダー,medium,中頻度,True,A,A社,4,1,2,1,4,4,3,1,4,5,3,4,5,4,3,5,2,3,2,2,
1310,328,2025-11-14 05:56:50,sales,営業部門,leader,リーダー,medium,中頻度,True,B,B社,5,5,5,4,2,2,3,3,3,1,2,4,4,1,1,3,3,5,2,4,コミュニケーションが取りやすく、信頼できるパートナーです。
1311,328,2025-11-04 05:14:50,sales,営業部門,leader,リーダー,medium,中頻度,True,C,C社,1,1,1,2,4,3,3,2,2,1,4,2,5,5,2,4,1,1,1,2,
1312,328,2025-10-25 00:24:50,sales,営業部門,leader,リーダー,medium,中頻度,True,D,D社,5,1,4,1,4,4,3,2,2,3,3,2,4,1,2,3,3,3,4,3,
1313,329,2025-11-01 07:55:50,logistics,物流部門,leader,リーダー,medium,中頻度,False,A,A社,2,1,4,3,4,3,5,4,3,1,3,3,4,3,3,5,5,1,5,2,技術的な知識が豊富で、安心して任せられます。
1314,329,2025-11-10 07:45:50,logistics,物流部門,leader,リーダー,medium,中頻度,False,B,B社,1,5,3,2,2,5,4,4,4,3,3,5,4,2,5,1,4,2,1,2,
1315,329,2025-11-16 08:22:50,logistics,物流部門,leader,リーダー,medium,中頻度,False,C,C社,5,3,4,1,3,1,3,5,5,5,5,4,4,1,1,4,5,2,3,2,
1316,329,2025-11-08 04:33:50,logistics,物流部門,leader,リーダー,medium,中頻度,False,D,D社,2,3,1,5,2,4,2,5,2,1,5,1,3,5,3,4,4,5,3,5,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
1317,330,2025-11-08 09:45:50,logistics,物流部門,manager,マネージャー,medium,中頻度,False,A,A社,4,1,3,3,3,2,3,2,2,3,2,5,3,4,3,3,1,3,4,5,
1318,330,2025-11-16 07:17:50,logistics,物流部門,manager,マネージャー,medium,中頻度,False,B,B社,2,5,2,5,3,5,5,2,4,5,3,4,1,4,2,5,1,3,1,3,もう少しコストを抑えられると助かります。
1319,330,2025-11-04 23:38:50,logistics,物流部門,manager,マネージャー,medium,中頻度,False,C,C社,3,3,4,1,4,4,2,5,2,5,5,3,2,4,4,2,1,2,5,4,
1320,330,2025-10-28 03:34:50,logistics,物流部門,manager,マネージャー,medium,中頻度,False,D,D社,2,3,3,5,2,2,3,5,2,3,5,4,4,4,4,4,2,1,1,2,
1321,331,2025-11-23 00:15:50,hr,人事部門,specialist,スペシャリスト,low,低頻度,True,A,A社,2,3,1,1,3,4,4,2,4,3,5,2,5,1,5,1,2,5,1,5,改善提案が的確で、ビジネスに貢献してくれています。
1322,331,2025-11-20 01:30:50,hr,人事部門,specialist,スペシャリスト,low,低頻度,True,B,B社,3,5,5,1,5,5,2,3,3,2,2,1,3,4,5,4,4,4,4,4,
1323,331,2025-11-03 04:37:50,hr,人事部門,specialist,スペシャリスト,low,低頻度,True,C,C社,5,5,5,5,3,4,2,2,5,5,2,1,2,2,3,4,3,2,5,2,全体的に満足していますが、ドキュメントの質を向上してほしいです。
1324,331,2025-11-19 02:41:50,hr,人事部門,specialist,スペシャリスト,low,低頻度,True,D,D社,5,1,1,1,5,3,4,3,5,3,3,2,1,3,5,2,3,2,3,4,もう少しコストを抑えられると助かります。
1325,332,2025-11-09 04:38:50,it,IT部門,specialist,スペシャリスト,low,低頻度,True,A,A社,2,4,1,2,2,5,2,3,2,5,4,5,2,1,4,2,4,5,2,1,
1326,332,2025-10-28 06:54:50,it,IT部門,specialist,スペシャリスト,low,低頻度,True,B,B社,3,3,5,1,2,4,3,2,5,1,3,2,4,1,1,5,2,1,5,2,
1327,332,2025-11-16 06:28:50,it,IT部門,specialist,スペシャリスト,low,低頻度,True,C,C社,3,4,3,4,2,1,2,1,3,4,5,1,2,4,2,4,5,3,3,4,
1328,332,2025-10-27 03:10:50,it,IT部門,specialist,スペシャリスト,low,低頻度,True,D,D社,4,5,5,1,3,4,3,5,2,4,5,3,4,4,4,4,4,2,4,2,
1329,333,2025-11-19 00:09:50,it,IT部門,executive,役員,medium,中頻度,False,A,A社,5,5,1,4,1,3,4,4,5,3,1,5,3,1,5,3,3,5,5,2,
1330,333,2025-11-21 04:49:50,it,IT部門,executive,役員,medium,中頻度,False,B,B社,1,5,4,1,3,2,1,2,1,3,3,4,3,4,2,3,4,5,5,1,今後も継続して利用したいと思います。
1331,333,2025-10-28 09:59:50,it,IT部門,executive,役員,medium,中頻度,False,C,C社,5,4,2,1,3,2,4,3,1,5,5,3,4,4,2,1,4,5,3,4,
1332,333,2025-10-30 02:41:50,it,IT部門,executive,役員,medium,中頻度,False,D,D社,5,5,4,5,4,2,3,2,1,3,5,5,5,4,3,1,1,3,3,3,
1333,334,2025-10-30 07:18:50,finance,経理財務部門,manager,マネージャー,medium,中頻度,True,A,A社,4,1,4,2,4,1,5,5,1,5,4,1,3,4,5,3,2,2,1,5,
1334,334,2025-11-04 07:35:50,finance,経理財務部門,manager,マネージャー,medium,中頻度,True,B,B社,1,5,1,2,3,3,4,3,1,3,1,1,5,4,3,1,1,5,1,2,
1335,334,2025-11-24 06:22:50,finance,経理財務部門,manager,マネージャー,medium,中頻度,True,C,C社,4,2,5,3,5,5,5,4,2,5,3,3,4,5,2,4,2,3,5,2,
1336,334,2025-11-19 05:48:50,finance,経理財務部門,manager,マネージャー,medium,中頻度,True,D,D社,1,4,3,5,4,2,5,4,4,3,2,5,4,5,3,2,4,1,2,2,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
1337,335,2025-10-30 01:48:50,it,IT部門,leader,リーダー,medium,中頻度,False,A,A社,2,2,4,5,3,3,3,4,4,2,3,4,3,5,5,4,2,4,4,2,
1338,335,2025-11-15 05:33:50,it,IT部門,leader,リーダー,medium,中頻度,False,B,B社,1,5,5,2,1,4,3,1,2,5,3,4,5,1,4,3,3,2,3,5,
1339,335,2025-10-25 09:04:50,it,IT部門,leader,リーダー,medium,中頻度,False,C,C社,4,1,3,5,5,1,1,3,2,2,4,2,4,3,1,5,1,3,1,3,
1340,335,2025-10-31 06:45:50,it,IT部門,leader,リーダー,medium,中頻度,False,D,D社,5,3,4,2,2,3,2,3,3,2,3,3,3,1,4,5,4,4,4,1,
1341,336,2025-11-07 05:08:50,business,業務部門,executive,役員,high,高頻度,False,A,A社,1,5,3,5,3,3,4,1,4,2,4,5,4,5,2,3,3,4,5,3,
1342,336,2025-11-16 02:21:50,business,業務部門,executive,役員,high,高頻度,False,B,B社,1,1,5,1,3,5,3,3,1,2,4,3,2,1,4,4,2,3,3,5,
1343,336,2025-11-02 00:44:50,business,業務部門,executive,役員,high,高頻度,False,C,C社,3,4,2,2,5,3,4,1,2,1,5,4,2,3,3,1,2,3,3,4,
1344,336,2025-10-28 07:19:50,business,業務部門,executive,役員,high,高頻度,False,D,D社,5,2,5,2,4,5,5,2,1,4,2,5,3,4,5,1,3,3,1,1,改善提案が的確で、ビジネスに貢献してくれています。
1345,337,2025-11-05 04:20:50,sales,営業部門,specialist,スペシャリスト,low,低頻度,True,A,A社,2,2,1,4,4,1,2,5,4,1,4,1,4,2,4,5,2,5,2,1,技術的な知識が豊富で、安心して任せられます。
