respondent_id,performance_incident_response_speed_mean,performance_incident_response_speed_std,performance_incident_response_speed_count,performance_sla_achievement_mean,performance_sla_achievement_std,performance_sla_achievement_count,performance_problem_resolution_mean,performance_problem_resolution_std,performance_problem_resolution_count,performance_communication_speed_mean,performance_communication_speed_std,performance_communication_speed_count,performance_availability_maintenance_mean,performance_availability_maintenance_std,performance_availability_maintenance_count,technical_expertise_mean,technical_expertise_std,technical_expertise_count,technical_troubleshooting_mean,technical_troubleshooting_std,technical_troubleshooting_count,technical_new_tech_adaptation_mean,technical_new_tech_adaptation_std,technical_new_tech_adaptation_count,technical_documentation_quality_mean,technical_documentation_quality_std,technical_documentation_quality_count,technical_proposal_mean,technical_proposal_std,technical_proposal_count,business_process_understanding_mean,business_process_understanding_std,business_process_understanding_count,business_impact_consideration_mean,business_impact_consideration_std,business_impact_consideration_count,business_prioritization_mean,business_prioritization_std,business_prioritization_count,business_stakeholder_management_mean,business_stakeholder_management_std,business_stakeholder_management_count,business_cost_awareness_mean,business_cost_awareness_std,business_cost_awareness_count,improvement_proposal_quality_mean,improvement_proposal_quality_std,improvement_proposal_quality_count,improvement_proposal_frequency_mean,improvement_proposal_frequency_std,improvement_proposal_frequency_count,improvement_proactive_attitude_mean,improvement_proactive_attitude_std,improvement_proactive_attitude_count,improvement_innovation_mean,improvement_innovation_std,improvement_innovation_count,improvement_long_term_perspective_mean,improvement_long_term_perspective_std,improvement_long_term_perspective_count,avg_score,std_score,extreme_usage,median_usage,count,flag_zero_std,flag_extreme,is_anomaly
741,2.5,1.7320508075688772,4,3.25,1.5,4,2.25,1.5,4,3.5,1.2909944487358056,4,2.5,1.0,4,2.75,1.5,4,2.75,2.0615528128088303,4,3.5,1.7320508075688772,4,2.75,0.9574271077563381,4,3.0,1.4142135623730951,4,1.75,0.5,4,2.5,1.0,4,3.5,1.2909944487358056,4,3.5,1.7320508075688772,4,3.0,2.309401076758503,4,2.5,1.2909944487358054,4,1.5,0.5773502691896257,4,3.25,2.0615528128088303,4,2.0,1.4142135623730951,4,3.0,1.4142135623730951,4,2.7625,1.4139530267677733,0.375,0.0875,4,False,False,False
742,3.25,1.2583057392117916,4,3.5,1.9148542155126762,4,2.0,1.4142135623730951,4,3.25,1.707825127659933,4,3.5,1.7320508075688772,4,2.5,1.2909944487358056,4,3.25,0.9574271077563381,4,2.0,2.0,4,3.5,1.7320508075688772,4,4.0,0.816496580927726,4,3.25,1.707825127659933,4,2.25,1.8929694486000914,4,3.75,1.5,4,2.75,1.707825127659933,4,2.25,1.2583057392117916,4,1.5,1.0,4,1.5,1.0,4,4.0,1.4142135623730951,4,3.0,1.632993161855452,4,4.25,0.4999999999999999,4,2.9625,1.4219175282337708,0.4875,0.175,4,False,False,False
743,2.0,0.816496580927726,4,3.0,0.816496580927726,4,4.0,1.1547005383792515,4,4.0,0.816496580927726,4,2.75,1.4999999999999998,4,3.5,0.5773502691896257,4,2.25,0.9574271077563382,4,3.25,1.707825127659933,4,3.0,1.8257418583505538,4,2.25,1.8929694486000912,4,2.25,1.2583057392117916,4,2.25,1.5000000000000002,4,3.5,1.7320508075688772,4,2.0,1.4142135623730951,4,2.75,0.9574271077563382,4,2.25,1.5,4,3.5,1.2909944487358056,4,3.25,1.707825127659933,4,3.25,1.5,4,3.5,1.7320508075688772,4,2.925,1.3329185846796847,0.35,0.2,4,False,False,False
744,3.0,1.4142135623730951,4,3.25,1.707825127659933,4,3.75,1.2583057392117916,4,2.25,1.8929694486000912,4,3.75,0.9574271077563381,4,3.75,0.9574271077563381,4,3.5,1.7320508075688772,4,3.75,0.9574271077563381,4,3.0,0.816496580927726,4,4.0,0.816496580927726,4,3.5,1.2909944487358056,4,3.5,1.2909944487358056,4,3.0,2.309401076758503,4,4.25,0.9574271077563381,4,2.5,1.0,4,4.0,1.4142135623730951,4,3.25,2.0615528128088303,4,3.5,1.9148542155126762,4,1.75,0.9574271077563381,4,2.5,1.0,4,3.2875,1.3353751975487822,0.4,0.2375,4,False,False,False
745,3.75,1.5,4,2.25,0.9574271077563381,4,3.0,1.4142135623730951,4,1.5,0.5773502691896257,4,3.75,0.9574271077563381,4,3.25,0.9574271077563381,4,1.0,0.0,4,3.25,1.5,4,5.0,0.0,4,3.25,1.4999999999999998,4,2.75,2.0615528128088303,4,2.75,1.2583057392117916,4,2.75,1.707825127659933,4,4.0,0.816496580927726,4,3.25,0.9574271077563381,4,3.0,1.8257418583505538,4,4.25,0.9574271077563382,4,3.25,1.707825127659933,4,3.75,1.2583057392117916,4,4.5,0.5773502691896257,4,3.2125,1.12460513126823,0.4125,0.175,4,False,False,False
746,1.75,0.9574271077563381,4,3.5,1.2909944487358056,4,2.5,1.2909944487358056,4,2.75,1.2583057392117916,4,2.75,0.9574271077563381,4,3.0,1.4142135623730951,4,3.0,1.4142135623730951,4,4.5,0.9999999999999999,4,4.5,0.5773502691896257,4,3.5,1.2909944487358054,4,2.75,1.707825127659933,4,3.0,1.632993161855452,4,4.0,1.1547005383792515,4,3.25,1.707825127659933,4,2.5,1.7320508075688772,4,1.25,0.5,4,3.25,1.5000000000000002,4,2.75,1.707825127659933,4,2.5,1.7320508075688772,4,3.25,1.707825127659933,4,3.0125,1.3267508260439949,0.4125,0.225,4,False,False,False
747,2.75,1.2583057392117916,4,2.25,0.9574271077563381,4,3.75,1.8929694486000912,4,3.0,1.8257418583505538,4,4.0,2.0,4,1.75,1.5,4,3.75,1.4999999999999998,4,2.25,0.5,4,3.0,1.4142135623730951,4,2.75,1.5,4,3.0,0.816496580927726,4,2.5,1.2909944487358056,4,3.0,1.632993161855452,4,2.75,0.9574271077563381,4,2.75,1.5,4,3.75,1.8929694486000912,4,3.0,1.8257418583505538,4,1.75,1.5,4,2.5,0.5773502691896257,4,3.25,1.5,4,2.875,1.3921315295853733,0.3875,0.1875,4,False,False,False
748,4.25,1.5,4,2.75,1.2583057392117916,4,3.0,1.8257418583505538,4,3.75,1.8929694486000912,4,3.25,1.2583057392117916,4,2.75,2.06155281280883,4,2.25,1.5,4,2.75,1.707825127659933,4,2.25,0.9574271077563381,4,4.0,0.0,4,2.5,1.2909944487358056,4,3.0,1.1547005383792515,4,3.5,1.0,4,3.0,1.632993161855452,4,2.25,1.8929694486000912,4,3.0,1.8257418583505538,4,3.25,0.9574271077563381,4,4.25,0.9574271077563381,4,3.5,1.2909944487358056,4,3.25,1.2583057392117916,4,3.125,1.361184084649038,0.3875,0.2375,4,False,False,False
749,1.75,1.5,4,2.75,1.2583057392117916,4,3.25,1.5,4,4.0,0.8164965809277259,4,2.75,2.0615528128088303,4,3.5,1.2909944487358056,4,2.0,0.816496580927726,4,2.0,1.1547005383792515,4,4.25,0.5,4,2.5,1.7320508075688772,4,4.0,1.4142135623730951,4,3.0,1.632993161855452,4,2.0,0.816496580927726,4,3.5,1.9148542155126764,4,3.5,1.7320508075688772,4,1.75,0.9574271077563382,4,4.5,1.0,4,1.5,0.5773502691896257,4,2.75,2.0615528128088303,4,3.5,1.9148542155126764,4,2.9375,1.3326195121032653,0.4875,0.175,4,False,False,False
750,3.5,1.2909944487358056,4,2.75,0.9574271077563381,4,2.25,1.4999999999999998,4,4.25,0.9574271077563382,4,2.5,1.2909944487358056,4,4.0,1.4142135623730951,4,3.0,1.8257418583505538,4,2.25,1.5,4,2.5,1.2909944487358056,4,3.75,1.2583057392117916,4,3.25,0.9574271077563381,4,2.0,0.816496580927726,4,4.0,0.816496580927726,4,3.0,1.632993161855452,4,4.0,1.4142135623730951,4,3.75,0.9574271077563381,4,3.75,0.9574271077563381,4,1.5,0.5773502691896257,4,2.5,1.9148542155126762,4,1.25,0.5,4,2.9875,1.1915392207855424,0.375,0.2125,4,False,False,False
751,3.5,1.9148542155126762,4,3.25,2.0615528128088303,4,3.25,0.9574271077563381,4,3.5,1.7320508075688772,4,3.5,1.9148542155126762,4,2.75,2.0615528128088303,4,4.25,1.5,4,2.75,0.5,4,3.5,1.9148542155126762,4,4.25,0.9574271077563381,4,3.25,0.9574271077563381,4,3.0,0.816496580927726,4,2.25,0.9574271077563381,4,4.25,1.5,4,3.5,1.914854215512676,4,3.25,1.2583057392117916,4,4.0,0.816496580927726,4,4.25,0.5,4,3.0,1.4142135623730951,4,2.25,1.2583057392117916,4,3.375,1.3454049964457364,0.425,0.225,4,False,False,False
752,3.0,1.1547005383792515,4,3.25,1.5000000000000002,4,3.5,1.2909944487358056,4,3.75,1.5,4,3.5,1.7320508075688772,4,2.75,0.9574271077563381,4,3.75,0.9574271077563381,4,2.25,1.5,4,2.0,0.816496580927726,4,3.25,0.9574271077563381,4,3.5,1.7320508075688772,4,3.75,1.2583057392117916,4,2.25,1.5,4,2.75,0.9574271077563382,4,3.25,0.957427107756338,4,1.5,0.5773502691896257,4,4.0,1.1547005383792515,4,1.75,0.9574271077563381,4,4.25,0.4999999999999999,4,3.75,1.8929694486000912,4,3.0875,1.1927090912549665,0.3125,0.175,4,False,False,False
753,3.5,0.5773502691896257,4,3.0,1.1547005383792515,4,2.0,1.4142135623730951,4,3.0,1.8257418583505538,4,2.25,0.957427107756338,4,3.0,1.8257418583505538,4,2.75,0.9574271077563381,4,3.25,1.707825127659933,4,2.5,1.7320508075688772,4,3.5,1.914854215512676,4,3.0,1.8257418583505538,4,3.75,0.9574271077563381,4,3.25,1.2583057392117916,4,3.5,1.7320508075688772,4,1.0,0.0,4,2.5,1.2909944487358056,4,3.25,1.707825127659933,4,3.25,2.06155281280883,4,2.75,1.5,4,2.5,1.0,4,2.875,1.3700615177494686,0.3875,0.1625,4,False,False,False
754,2.25,0.9574271077563381,4,2.5,1.9148542155126764,4,4.25,0.9574271077563381,4,3.25,1.707825127659933,4,3.5,1.2909944487358056,4,2.75,2.0615528128088303,4,2.75,1.5,4,1.25,0.5,4,2.25,0.9574271077563381,4,2.25,0.9574271077563381,4,3.5,1.2909944487358056,4,2.25,0.9574271077563381,4,3.75,1.5,4,3.25,1.5,4,2.75,0.9574271077563381,4,3.0,1.8257418583505538,4,3.0,1.8257418583505538,4,3.5,1.2909944487358056,4,2.75,1.707825127659933,4,2.5,1.7320508075688772,4,2.8625,1.3696568900328403,0.4,0.2125,4,False,False,False
755,2.5,1.7320508075688772,4,3.5,1.7320508075688772,4,3.25,1.2583057392117916,4,1.75,0.9574271077563381,4,3.75,1.2583057392117916,4,2.0,0.816496580927726,4,2.75,1.2583057392117916,4,4.0,1.4142135623730951,4,4.25,0.9574271077563382,4,2.25,1.2583057392117916,4,2.75,1.5,4,3.75,1.5,4,2.5,1.2909944487358056,4,3.25,1.5,4,3.25,1.2583057392117916,4,2.25,1.8929694486000912,4,3.75,1.2583057392117916,4,2.75,0.9574271077563381,4,3.0,2.309401076758503,4,3.25,0.9574271077563381,4,3.025,1.353385979941454,0.3625,0.1625,4,False,False,False
756,3.75,1.2583057392117916,4,4.0,1.4142135623730951,4,3.25,1.5,4,3.25,1.5000000000000002,4,2.25,1.5,4,3.0,1.4142135623730951,4,2.75,1.707825127659933,4,4.0,1.1547005383792515,4,2.75,1.5,4,2.25,0.9574271077563381,4,3.75,1.2583057392117916,4,2.75,1.707825127659933,4,2.5,1.0,4,4.0,2.0,4,2.5,1.2909944487358056,4,2.75,1.707825127659933,4,2.5,1.2909944487358056,4,1.5,0.5773502691896257,4,3.5,1.9148542155126764,4,3.5,1.7320508075688772,4,3.025,1.4193442911013978,0.4,0.15,4,False,False,False
757,2.75,2.0615528128088303,4,2.75,1.707825127659933,4,3.0,1.632993161855452,4,3.0,1.632993161855452,4,3.25,0.9574271077563381,4,4.5,1.0,4,1.5,0.5773502691896257,4,3.0,1.8257418583505538,4,2.5,1.2909944487358054,4,2.75,1.707825127659933,4,2.5,0.5773502691896257,4,2.75,1.707825127659933,4,3.5,1.7320508075688772,4,3.0,0.816496580927726,4,2.75,1.2583057392117916,4,2.75,0.9574271077563381,4,3.5,1.2909944487358056,4,2.75,1.2583057392117916,4,3.75,0.49999999999999994,4,2.0,0.816496580927726,4,2.9125,1.265497773853077,0.3375,0.275,4,False,False,False
758,3.5,1.2909944487358056,4,4.25,0.9574271077563381,4,3.5,1.2909944487358056,4,1.5,0.5773502691896257,4,2.25,0.957427107756338,4,3.75,1.2583057392117916,4,2.5,1.7320508075688772,4,1.75,0.5,4,3.0,1.4142135623730951,4,3.75,1.5,4,4.25,0.9574271077563381,4,2.0,0.816496580927726,4,4.25,0.9574271077563381,4,3.0,0.816496580927726,4,2.75,1.2583057392117916,4,3.25,2.06155281280883,4,2.75,1.707825127659933,4,2.5,1.0,4,3.25,0.9574271077563382,4,3.5,1.9148542155126762,4,3.0625,1.1963287935822688,0.35,0.2125,4,False,False,False
759,3.0,0.816496580927726,4,3.25,1.2583057392117916,4,2.5,1.2909944487358056,4,3.0,1.632993161855452,4,2.75,1.5,4,4.5,0.5773502691896257,4,3.25,0.9574271077563381,4,1.75,1.5,4,3.5,1.2909944487358056,4,3.0,1.4142135623730951,4,3.25,0.9574271077563381,4,3.0,1.4142135623730951,4,3.0,1.1547005383792515,4,3.0,1.8257418583505538,4,2.75,1.2583057392117916,4,2.25,1.8929694486000912,4,3.0,1.632993161855452,4,2.75,0.9574271077563381,4,3.0,1.632993161855452,4,2.0,0.816496580927726,4,2.925,1.2891021792925865,0.3,0.25,4,False,False,False
760,2.0,1.1547005383792515,4,2.0,0.816496580927726,4,3.25,1.707825127659933,4,2.75,1.5,4,2.5,1.7320508075688772,4,3.5,1.0,4,2.5,1.7320508075688772,4,2.0,2.0,4,3.0,0.816496580927726,4,3.0,1.8257418583505538,4,3.0,1.8257418583505538,4,3.0,1.1547005383792515,4,2.75,2.0615528128088303,4,3.0,1.8257418583505538,4,3.0,1.8257418583505538,4,2.25,0.9574271077563381,4,4.0,2.0,4,2.0,2.0,4,2.5,1.0,4,3.75,1.8929694486000912,4,2.7875,1.5414618891989558,0.475,0.1375,4,False,False,False
761,3.75,1.2583057392117916,4,3.5,1.9148542155126762,4,2.75,1.5,4,3.75,0.9574271077563381,4,3.25,1.2583057392117916,4,2.5,1.0,4,4.75,0.5,4,3.75,1.2583057392117916,4,2.5,1.0,4,3.25,0.9574271077563381,4,2.5,1.0,4,3.25,0.9574271077563381,4,2.75,1.707825127659933,4,2.25,0.957427107756338,4,2.75,0.9574271077563381,4,4.5,1.0,4,3.0,1.632993161855452,4,2.75,0.9574271077563381,4,4.0,1.4142135623730951,4,2.5,1.9148542155126762,4,3.2,1.2052110073543618,0.3125,0.2375,4,False,False,False
762,2.75,2.0615528128088303,4,3.5,1.2909944487358056,4,3.5,1.9148542155126762,4,3.0,0.816496580927726,4,2.75,1.707825127659933,4,4.0,0.0,4,1.75,1.5,4,3.75,1.2583057392117916,4,4.25,0.9574271077563381,4,1.75,0.9574271077563382,4,2.75,1.5,4,1.5,0.5773502691896257,4,3.0,1.8257418583505538,4,3.5,1.7320508075688772,4,2.5,1.7320508075688772,4,3.0,0.816496580927726,4,2.5,1.2909944487358056,4,4.25,1.5,4,2.25,1.2583057392117916,4,3.0,1.8257418583505538,4,2.9625,1.3261807755136628,0.4125,0.125,4,False,False,False
763,3.25,1.2583057392117916,4,2.25,1.8929694486000912,4,3.0,2.309401076758503,4,2.0,1.4142135623730951,4,2.0,2.0,4,4.0,1.1547005383792515,4,2.0,1.4142135623730951,4,2.25,0.9574271077563381,4,2.25,1.2583057392117916,4,1.75,0.9574271077563382,4,3.5,1.2909944487358056,4,3.0,1.8257418583505538,4,2.25,1.2583057392117916,4,3.25,1.707825127659933,4,4.0,1.1547005383792515,4,2.5,1.7320508075688772,4,3.0,1.8257418583505538,4,3.5,1.9148542155126764,4,3.25,1.5,4,3.25,0.9574271077563381,4,2.8125,1.489230279197304,0.475,0.1625,4,False,False,False
764,3.5,1.2909944487358056,4,3.25,1.5,4,4.25,0.9574271077563381,4,3.75,0.9574271077563381,4,2.75,2.0615528128088303,4,3.0,1.8257418583505538,4,3.0,2.309401076758503,4,2.25,1.2583057392117916,4,2.5,1.0,4,3.5,1.2909944487358056,4,2.75,0.9574271077563382,4,2.5,1.9148542155126762,4,2.25,1.8929694486000914,4,3.75,1.8929694486000914,4,2.75,2.0615528128088303,4,3.0,1.4142135623730951,4,3.25,1.707825127659933,4,3.25,0.9574271077563381,4,3.0,1.8257418583505538,4,2.0,0.816496580927726,4,3.0125,1.494666093522982,0.425,0.1375,4,False,False,False
765,2.75,0.5,4,3.75,1.8929694486000912,4,3.0,1.8257418583505538,4,2.75,0.9574271077563381,4,3.25,0.9574271077563381,4,1.25,0.5,4,3.25,1.5,4,2.75,1.707825127659933,4,2.75,1.2583057392117916,4,4.0,0.816496580927726,4,3.25,1.5000000000000002,4,4.0,1.1547005383792515,4,2.5,1.2909944487358054,4,2.25,1.2583057392117916,4,2.0,1.1547005383792515,4,3.25,1.707825127659933,4,3.75,1.2583057392117916,4,2.0,1.1547005383792515,4,3.0,1.632993161855452,4,3.25,1.5,4,2.9375,1.2764359401037653,0.35,0.2375,4,False,False,False
766,3.25,1.2583057392117916,4,3.75,1.8929694486000912,4,3.0,1.1547005383792515,4,3.5,1.0,4,4.75,0.4999999999999999,4,2.75,1.707825127659933,4,4.0,1.4142135623730951,4,2.75,0.9574271077563381,4,3.75,0.5,4,3.0,1.1547005383792515,4,3.75,1.5,4,1.75,0.5,4,3.5,0.5773502691896257,4,3.75,1.8929694486000914,4,1.75,0.9574271077563381,4,3.25,1.707825127659933,4,3.0,2.309401076758503,4,2.25,1.8929694486000912,4,2.5,1.9148542155126762,4,2.25,1.8929694486000912,4,3.1125,1.3342954102518552,0.4375,0.175,4,False,False,False
767,3.5,1.7320508075688772,4,1.5,1.0,4,4.5,1.0,4,2.75,1.2583057392117916,4,2.25,1.5,4,2.0,1.4142135623730951,4,2.75,1.707825127659933,4,4.25,0.9574271077563382,4,3.5,1.7320508075688772,4,3.5,1.2909944487358054,4,2.75,0.9574271077563381,4,2.75,1.707825127659933,4,2.5,1.9148542155126762,4,3.0,1.8257418583505538,4,2.0,1.4142135623730951,4,1.5,0.5773502691896257,4,2.0,2.0,4,2.75,1.707825127659933,4,4.25,0.957427107756338,4,4.5,0.5773502691896258,4,2.925,1.3616441123161418,0.5125,0.1625,4,False,False,False
768,4.0,1.4142135623730951,4,3.75,1.5,4,3.75,1.5,4,2.5,1.7320508075688772,4,2.0,2.0,4,2.75,1.2583057392117916,4,3.0,1.4142135623730951,4,3.0,1.8257418583505538,4,2.0,0.816496580927726,4,2.5,1.7320508075688772,4,4.25,1.5,4,2.5,1.9148542155126762,4,4.25,0.5,4,2.75,0.9574271077563381,4,3.25,0.9574271077563381,4,2.25,1.8929694486000912,4,3.0,1.8257418583505538,4,3.75,1.2583057392117916,4,3.25,0.9574271077563382,4,2.25,1.4999999999999998,4,3.0375,1.4228612751659073,0.425,0.1375,4,False,False,False
769,3.5,1.2909944487358056,4,3.0,1.4142135623730951,4,2.75,1.707825127659933,4,2.5,1.2909944487358056,4,4.5,0.5773502691896257,4,3.75,0.9574271077563381,4,3.25,1.5,4,3.0,1.632993161855452,4,2.75,1.707825127659933,4,3.0,1.1547005383792515,4,2.75,1.5000000000000002,4,4.0,1.4142135623730951,4,2.75,0.9574271077563381,4,3.0,1.4142135623730951,4,2.25,1.5,4,2.0,1.4142135623730951,4,3.25,1.2583057392117916,4,4.5,0.5773502691896257,4,2.5,1.2909944487358056,4,2.5,1.9148542155126762,4,3.075,1.3237948129935382,0.35,0.2,4,False,False,False
770,2.75,2.0615528128088303,4,3.5,1.7320508075688772,4,3.0,1.1547005383792515,4,3.0,1.4142135623730951,4,2.0,0.0,4,3.5,1.2909944487358054,4,4.5,0.5773502691896257,4,1.75,0.9574271077563382,4,2.0,0.816496580927726,4,1.0,0.0,4,2.5,1.7320508075688772,4,4.0,0.0,4,3.25,2.0615528128088303,4,4.0,0.816496580927726,4,2.0,1.1547005383792515,4,2.0,0.0,4,4.25,0.4999999999999999,4,3.5,1.7320508075688772,4,2.25,1.5,4,3.5,1.7320508075688772,4,2.9125,1.0616844241280996,0.3875,0.1,4,False,False,False
771,3.25,1.707825127659933,4,2.5,1.2909944487358056,4,2.25,1.2583057392117916,4,3.0,1.4142135623730951,4,3.0,1.632993161855452,4,3.0,1.4142135623730951,4,3.5,1.2909944487358056,4,3.0,1.4142135623730951,4,2.25,0.9574271077563381,4,3.75,0.5,4,3.5,1.2909944487358056,4,3.25,1.4999999999999998,4,3.5,1.2909944487358056,4,3.75,1.2583057392117916,4,2.75,2.0615528128088303,4,3.0,1.8257418583505538,4,2.5,1.9148542155126762,4,3.0,1.4142135623730951,4,1.5,0.5773502691896257,4,3.25,2.06155281280883,4,2.975,1.4038370444400714,0.3625,0.1875,4,False,False,False
772,4.75,0.4999999999999999,4,2.25,1.8929694486000912,4,4.25,0.957427107756338,4,2.25,0.9574271077563381,4,2.0,1.4142135623730951,4,4.75,0.5,4,3.0,2.309401076758503,4,2.0,1.4142135623730951,4,3.0,1.632993161855452,4,1.75,0.9574271077563381,4,2.75,1.2583057392117916,4,1.5,0.5773502691896257,4,2.0,0.816496580927726,4,4.0,1.4142135623730951,4,2.5,1.7320508075688772,4,3.5,1.0,4,3.5,1.9148542155126762,4,3.0,1.4142135623730951,4,2.75,0.5,4,3.25,1.5,4,2.9375,1.233177843619307,0.475,0.2125,4,False,False,False
773,2.25,1.8929694486000914,4,2.0,0.816496580927726,4,3.75,1.2583057392117916,4,2.25,0.9574271077563382,4,2.25,1.4999999999999998,4,4.25,1.5,4,4.25,0.9574271077563381,4,3.0,1.4142135623730951,4,4.0,1.1547005383792515,4,3.0,1.4142135623730951,4,3.0,1.1547005383792515,4,4.0,0.816496580927726,4,3.5,1.2909944487358056,4,2.75,1.707825127659933,4,3.5,1.2909944487358056,4,2.75,0.9574271077563381,4,3.5,1.2909944487358056,4,3.5,0.5773502691896257,4,2.75,1.707825127659933,4,3.75,1.8929694486000912,4,3.2,1.2776665596879024,0.35,0.225,4,False,False,False
774,4.0,1.1547005383792515,4,3.25,1.707825127659933,4,3.0,1.8257418583505538,4,3.0,0.816496580927726,4,2.25,1.5,4,3.25,1.5,4,3.25,1.707825127659933,4,3.5,1.2909944487358056,4,2.75,0.9574271077563381,4,2.75,2.0615528128088303,4,3.0,1.1547005383792515,4,2.5,1.2909944487358056,4,3.0,1.4142135623730951,4,2.0,1.4142135623730951,4,2.5,0.5773502691896257,4,3.5,1.2909944487358054,4,2.5,1.2909944487358054,4,3.5,1.2909944487358056,4,2.75,1.5,4,2.75,1.707825127659933,4,2.95,1.3727422228598298,0.3125,0.2125,4,False,False,False
775,3.0,1.4142135623730951,4,3.5,1.7320508075688772,4,2.25,1.4999999999999998,4,2.75,1.707825127659933,4,2.75,1.5,4,3.25,0.9574271077563381,4,4.0,2.0,4,3.25,1.2583057392117916,4,2.0,0.816496580927726,4,2.0,0.816496580927726,4,4.0,1.4142135623730951,4,1.25,0.5,4,2.75,0.49999999999999994,4,3.5,1.7320508075688772,4,2.25,1.4999999999999998,4,3.0,1.8257418583505538,4,3.25,1.707825127659933,4,2.75,1.4999999999999998,4,2.75,0.9574271077563381,4,2.5,0.5773502691896257,4,2.8375,1.2958712119661957,0.3625,0.2,4,False,False,False
776,2.75,1.707825127659933,4,2.0,0.0,4,4.25,0.5,4,2.75,1.2583057392117916,4,2.5,1.2909944487358056,4,4.5,0.5773502691896257,4,3.75,1.8929694486000914,4,2.5,1.7320508075688772,4,3.5,1.2909944487358056,4,1.75,0.9574271077563382,4,2.25,1.8929694486000912,4,2.25,1.2583057392117916,4,3.0,1.8257418583505538,4,4.5,0.5773502691896257,4,3.0,1.8257418583505538,4,4.0,0.816496580927726,4,3.75,1.5,4,3.25,1.5,4,3.5,1.7320508075688772,4,4.25,0.4999999999999999,4,3.2,1.2318286979828745,0.4,0.1,4,False,False,False
777,4.0,0.8164965809277259,4,4.25,0.4999999999999999,4,3.25,1.2583057392117916,4,3.0,1.8257418583505538,4,2.0,1.4142135623730951,4,1.75,1.5,4,3.0,1.4142135623730951,4,1.75,0.5,4,2.25,1.8929694486000912,4,3.75,1.2583057392117916,4,2.0,1.1547005383792515,4,4.5,0.5773502691896258,4,2.5,1.2909944487358056,4,3.5,1.7320508075688772,4,2.75,1.707825127659933,4,3.75,0.957427107756338,4,4.25,0.9574271077563381,4,2.75,2.0615528128088303,4,2.75,1.5,4,3.25,1.2583057392117916,4,3.05,1.278894022505747,0.4125,0.1625,4,False,False,False
778,3.0,1.4142135623730951,4,1.5,1.0,4,4.0,2.0,4,1.5,0.5773502691896257,4,2.25,1.8929694486000912,4,3.75,1.8929694486000914,4,3.25,1.707825127659933,4,2.75,1.5000000000000002,4,1.5,0.5773502691896257,4,2.5,1.2909944487358056,4,3.0,0.816496580927726,4,3.25,2.0615528128088303,4,3.25,2.06155281280883,4,2.75,2.06155281280883,4,3.5,1.0,4,2.0,1.4142135623730951,4,1.5,0.5773502691896257,4,2.5,1.9148542155126762,4,3.5,1.0,4,4.25,0.5,4,2.775,1.3630622820388942,0.4875,0.0875,4,False,False,False
779,3.75,1.5,4,3.75,1.8929694486000912,4,3.0,0.816496580927726,4,3.5,1.2909944487358054,4,1.25,0.5,4,3.25,2.0615528128088303,4,3.25,1.707825127659933,4,1.5,1.0,4,2.5,1.0,4,2.25,1.2583057392117916,4,3.25,0.9574271077563381,4,2.75,1.5000000000000002,4,2.75,1.707825127659933,4,3.75,1.5,4,2.25,1.2583057392117916,4,3.5,1.7320508075688772,4,3.25,0.9574271077563381,4,3.0,1.8257418583505538,4,2.0,1.1547005383792515,4,3.25,1.5000000000000002,4,2.8875,1.3560811222313633,0.3875,0.15,4,False,False,False
780,3.75,0.9574271077563381,4,2.75,1.2583057392117916,4,5.0,0.0,4,3.5,1.9148542155126762,4,3.25,1.707825127659933,4,3.75,0.5,4,2.75,1.5,4,2.0,0.816496580927726,4,3.25,2.0615528128088303,4,4.0,0.816496580927726,4,3.0,1.8257418583505538,4,3.0,1.8257418583505538,4,1.5,1.0,4,4.0,1.4142135623730951,4,1.75,1.5,4,2.0,2.0,4,2.25,0.9574271077563381,4,3.5,1.0,4,2.0,0.816496580927726,4,2.5,1.2909944487358054,4,2.975,1.258178679064955,0.4625,0.2125,4,False,False,False
781,2.5,1.2909944487358056,4,3.25,2.0615528128088303,4,2.75,2.0615528128088303,4,3.25,2.0615528128088303,4,3.0,0.816496580927726,4,3.5,1.2909944487358054,4,3.75,1.8929694486000914,4,4.5,0.9999999999999999,4,3.5,1.0,4,3.0,1.4142135623730951,4,3.25,1.707825127659933,4,3.5,1.7320508075688772,4,4.25,1.5,4,2.0,0.816496580927726,4,2.75,0.9574271077563382,4,2.0,1.4142135623730951,4,4.0,1.4142135623730951,4,3.75,1.8929694486000912,4,2.75,1.707825127659933,4,1.75,1.5,4,3.15,1.4766674126359054,0.4875,0.1625,4,False,False,False
782,2.75,1.707825127659933,4,3.25,0.9574271077563381,4,3.0,1.8257418583505538,4,3.25,1.2583057392117916,4,3.0,1.4142135623730951,4,2.0,2.0,4,2.25,1.2583057392117916,4,3.75,1.2583057392117916,4,3.75,1.8929694486000912,4,2.25,1.5000000000000002,4,1.75,0.9574271077563381,4,3.0,1.4142135623730951,4,3.0,2.309401076758503,4,2.5,1.7320508075688772,4,3.5,1.0,4,2.25,0.9574271077563381,4,3.5,0.5773502691896257,4,3.5,1.9148542155126762,4,3.75,1.2583057392117916,4,2.5,1.7320508075688772,4,2.925,1.4463087508035757,0.425,0.2,4,False,False,False
