response_id,respondent_id,timestamp,department,department_ja,role,role_ja,usage_frequency,usage_frequency_ja,incident_experience,vendor_id,vendor_name,performance_incident_response_speed,performance_sla_achievement,performance_problem_resolution,performance_communication_speed,performance_availability_maintenance,technical_expertise,technical_troubleshooting,technical_new_tech_adaptation,technical_documentation_quality,technical_proposal,business_process_understanding,business_impact_consideration,business_prioritization,business_stakeholder_management,business_cost_awareness,improvement_proposal_quality,improvement_proposal_frequency,improvement_proactive_attitude,improvement_innovation,improvement_long_term_perspective,comment
3490,873,2025-10-24 23:41:39,sales,営業部門,staff,一般社員,high,高頻度,False,B,B社,4,5,5,1,4,4,1,3,5,4,2,4,4,4,4,3,5,5,3,1,今後も継続して利用したいと思います。
3491,873,2025-11-22 00:38:39,sales,営業部門,staff,一般社員,high,高頻度,False,C,C社,4,3,2,1,4,3,1,1,4,4,4,1,3,5,1,2,2,1,2,2,コミュニケーションが取りやすく、信頼できるパートナーです。
3492,873,2025-11-08 05:08:39,sales,営業部門,staff,一般社員,high,高頻度,False,D,D社,1,2,2,2,4,1,4,1,2,5,3,2,5,1,5,4,5,2,1,4,
3493,874,2025-11-06 06:43:39,sales,営業部門,leader,リーダー,medium,中頻度,True,A,A社,1,3,1,4,3,4,4,4,2,4,4,3,3,5,5,5,5,5,2,4,
3494,874,2025-10-25 23:25:39,sales,営業部門,leader,リーダー,medium,中頻度,True,B,B社,2,4,2,1,2,3,2,4,1,5,4,2,4,2,3,4,4,5,5,5,
3495,874,2025-11-11 10:09:39,sales,営業部門,leader,リーダー,medium,中頻度,True,C,C社,2,4,4,5,1,5,5,3,1,4,4,2,4,5,1,5,5,3,4,4,
3496,874,2025-11-18 04:10:39,sales,営業部門,leader,リーダー,medium,中頻度,True,D,D社,1,4,2,4,4,4,3,5,2,2,4,2,3,2,1,3,4,3,4,3,
3497,875,2025-11-16 01:45:39,logistics,物流部門,executive,役員,high,高頻度,False,A,A社,2,5,2,1,4,1,5,5,3,4,5,3,4,5,1,4,2,1,2,3,
3498,875,2025-11-07 01:33:39,logistics,物流部門,executive,役員,high,高頻度,False,B,B社,5,1,4,5,1,2,1,4,4,2,5,1,1,1,3,4,5,5,5,1,今後も継続して利用したいと思います。
3499,875,2025-11-16 05:45:39,logistics,物流部門,executive,役員,high,高頻度,False,C,C社,4,3,1,2,4,4,1,2,2,4,1,4,2,2,2,5,1,1,5,3,
3500,875,2025-11-18 00:50:39,logistics,物流部門,executive,役員,high,高頻度,False,D,D社,4,2,4,5,2,1,2,4,2,4,4,5,5,5,5,5,5,3,4,2,
3501,876,2025-11-15 06:56:39,hr,人事部門,staff,一般社員,medium,中頻度,True,A,A社,1,4,5,1,5,1,5,2,1,1,2,1,4,5,3,4,1,2,3,1,
3502,876,2025-11-11 09:48:39,hr,人事部門,staff,一般社員,medium,中頻度,True,B,B社,3,3,4,3,1,4,1,5,4,4,3,4,5,4,3,5,4,4,3,4,
3503,876,2025-11-12 06:44:39,hr,人事部門,staff,一般社員,medium,中頻度,True,C,C社,1,4,3,1,3,3,5,4,4,2,5,3,2,5,3,4,5,4,5,4,
3504,876,2025-11-11 01:46:39,hr,人事部門,staff,一般社員,medium,中頻度,True,D,D社,2,4,5,3,1,4,2,1,5,3,2,4,3,4,1,2,4,1,1,3,一部対応に遅れが見られることがあります。
3505,877,2025-10-26 05:30:39,finance,経理財務部門,executive,役員,medium,中頻度,False,A,A社,3,2,2,2,2,5,5,2,2,2,5,3,2,5,3,4,1,3,1,3,
3506,877,2025-11-09 08:38:39,finance,経理財務部門,executive,役員,medium,中頻度,False,B,B社,2,5,5,2,3,1,3,2,5,4,1,4,5,3,2,1,4,4,1,2,
3507,877,2025-11-13 09:36:39,finance,経理財務部門,executive,役員,medium,中頻度,False,C,C社,5,1,1,4,5,1,2,2,1,5,3,1,1,4,4,4,3,5,1,4,技術的な知識が豊富で、安心して任せられます。
3508,877,2025-11-18 03:34:39,finance,経理財務部門,executive,役員,medium,中頻度,False,D,D社,2,5,1,4,4,2,5,5,5,1,5,3,3,1,3,2,1,2,1,3,
3509,878,2025-10-25 23:51:39,business,業務部門,staff,一般社員,high,高頻度,False,A,A社,5,3,4,3,1,1,1,3,3,5,3,2,4,1,2,2,4,3,4,4,
3510,878,2025-10-26 02:07:39,business,業務部門,staff,一般社員,high,高頻度,False,B,B社,5,5,5,3,3,2,4,1,2,1,3,3,1,2,1,3,5,1,5,4,
3511,878,2025-11-05 05:05:39,business,業務部門,staff,一般社員,high,高頻度,False,C,C社,2,3,2,2,1,1,4,4,2,1,2,3,2,1,4,3,4,3,2,3,改善提案が的確で、ビジネスに貢献してくれています。
3512,878,2025-11-17 08:15:39,business,業務部門,staff,一般社員,high,高頻度,False,D,D社,2,3,1,5,5,1,2,2,4,5,5,4,5,2,5,1,2,2,4,4,
3513,879,2025-11-18 09:35:39,hr,人事部門,specialist,スペシャリスト,high,高頻度,True,A,A社,5,1,2,3,1,4,4,5,5,4,3,3,5,1,5,5,1,3,4,3,
3514,879,2025-11-06 00:41:39,hr,人事部門,specialist,スペシャリスト,high,高頻度,True,B,B社,3,2,3,3,3,4,3,2,4,2,4,4,5,4,1,5,4,1,5,5,
3515,879,2025-11-05 04:40:39,hr,人事部門,specialist,スペシャリスト,high,高頻度,True,C,C社,5,1,1,5,2,5,2,4,5,5,3,1,2,3,1,2,3,5,3,3,もう少しコストを抑えられると助かります。
3516,879,2025-11-04 23:56:39,hr,人事部門,specialist,スペシャリスト,high,高頻度,True,D,D社,4,5,4,4,3,3,1,1,5,3,3,3,3,2,5,2,2,3,4,4,
3517,880,2025-11-01 02:29:39,finance,経理財務部門,leader,リーダー,high,高頻度,True,A,A社,5,3,3,4,1,5,1,2,1,1,5,2,4,3,1,3,1,1,4,5,
3518,880,2025-11-14 03:51:39,finance,経理財務部門,leader,リーダー,high,高頻度,True,B,B社,3,4,5,3,5,1,2,5,5,2,4,2,1,5,5,2,2,5,2,4,
3519,880,2025-10-27 01:09:39,finance,経理財務部門,leader,リーダー,high,高頻度,True,C,C社,4,4,2,4,4,5,4,5,4,3,3,1,2,5,1,4,5,4,1,4,今後も継続して利用したいと思います。
3520,880,2025-11-03 00:35:39,finance,経理財務部門,leader,リーダー,high,高頻度,True,D,D社,1,3,1,4,4,4,4,3,5,2,5,2,5,3,5,4,3,3,4,5,
3521,881,2025-10-29 23:48:39,it,IT部門,manager,マネージャー,low,低頻度,True,A,A社,1,1,3,4,5,1,1,5,5,4,5,4,4,4,2,1,5,5,1,2,一部対応に遅れが見られることがあります。
3522,881,2025-11-03 23:43:39,it,IT部門,manager,マネージャー,low,低頻度,True,B,B社,3,2,3,2,1,1,3,3,2,3,3,3,5,3,1,4,4,4,5,5,全体的に満足していますが、ドキュメントの質を向上してほしいです。
3523,881,2025-11-15 05:50:39,it,IT部門,manager,マネージャー,low,低頻度,True,C,C社,5,1,1,1,5,5,4,1,2,5,1,5,2,3,5,1,2,3,4,4,
3524,881,2025-11-10 05:31:39,it,IT部門,manager,マネージャー,low,低頻度,True,D,D社,2,3,5,3,1,2,3,4,2,2,1,3,5,3,1,3,5,3,2,4,全体的に満足していますが、ドキュメントの質を向上してほしいです。
3525,882,2025-10-25 06:51:39,hr,人事部門,staff,一般社員,high,高頻度,False,A,A社,3,3,5,3,3,3,4,3,3,5,2,3,2,2,5,4,4,2,2,2,もう少しコストを抑えられると助かります。
3526,882,2025-10-25 04:38:39,hr,人事部門,staff,一般社員,high,高頻度,False,B,B社,4,2,4,2,2,5,2,2,2,5,1,5,5,2,5,1,3,3,5,5,改善提案が的確で、ビジネスに貢献してくれています。
3527,882,2025-11-12 05:34:39,hr,人事部門,staff,一般社員,high,高頻度,False,C,C社,4,5,5,1,1,5,5,2,3,2,1,2,2,3,4,5,5,3,1,3,
3528,882,2025-11-12 01:05:39,hr,人事部門,staff,一般社員,high,高頻度,False,D,D社,1,5,4,1,4,3,1,4,3,2,5,2,5,4,1,1,2,5,3,4,
3529,883,2025-11-09 00:58:39,it,IT部門,executive,役員,low,低頻度,True,A,A社,4,2,3,2,4,1,2,5,4,1,5,3,4,5,2,4,5,1,5,5,
3530,883,2025-11-15 02:35:39,it,IT部門,executive,役員,low,低頻度,True,B,B社,3,5,1,5,2,1,4,2,2,1,3,2,4,5,3,1,3,2,3,1,
3531,883,2025-11-09 08:05:39,it,IT部門,executive,役員,low,低頻度,True,C,C社,4,4,5,5,1,2,1,3,5,3,3,4,5,5,3,3,4,3,2,4,
3532,883,2025-11-18 09:35:39,it,IT部門,executive,役員,low,低頻度,True,D,D社,3,5,4,1,2,5,5,4,1,3,5,4,5,1,1,2,5,5,2,3,
3533,884,2025-10-30 08:33:39,finance,経理財務部門,leader,リーダー,medium,中頻度,False,A,A社,2,5,3,5,3,3,5,2,5,3,3,5,2,4,5,5,5,5,4,4,
3534,884,2025-11-05 05:26:39,finance,経理財務部門,leader,リーダー,medium,中頻度,False,B,B社,1,5,5,5,2,5,4,5,2,1,5,3,2,2,5,3,1,1,2,5,
3535,884,2025-11-09 10:08:39,finance,経理財務部門,leader,リーダー,medium,中頻度,False,C,C社,4,4,2,5,3,4,1,5,5,5,1,4,2,5,2,5,4,4,1,2,
3536,884,2025-11-19 01:07:39,finance,経理財務部門,leader,リーダー,medium,中頻度,False,D,D社,3,5,3,1,4,5,4,2,2,4,3,1,3,2,1,5,1,3,2,1,
3537,885,2025-11-21 07:27:39,finance,経理財務部門,manager,マネージャー,high,高頻度,False,A,A社,5,4,5,5,3,5,5,4,2,4,1,2,5,2,3,1,1,4,4,3,
3538,885,2025-11-03 03:17:39,finance,経理財務部門,manager,マネージャー,high,高頻度,False,B,B社,1,2,3,3,1,4,2,1,5,2,2,3,5,2,2,2,3,1,5,4,
3539,885,2025-11-03 08:39:39,finance,経理財務部門,manager,マネージャー,high,高頻度,False,C,C社,2,1,1,1,1,4,2,2,3,1,3,4,5,2,1,1,3,5,4,3,
3540,885,2025-11-19 02:53:39,finance,経理財務部門,manager,マネージャー,high,高頻度,False,D,D社,3,2,1,2,1,3,3,5,4,2,5,5,5,3,1,1,2,4,5,2,
3541,886,2025-11-17 00:59:39,finance,経理財務部門,executive,役員,low,低頻度,True,A,A社,2,1,1,5,1,1,5,1,4,4,5,4,2,2,1,4,4,1,4,1,
3542,886,2025-11-21 08:20:39,finance,経理財務部門,executive,役員,low,低頻度,True,B,B社,2,2,2,4,5,2,5,4,4,2,2,1,2,1,4,1,4,4,2,3,
3543,886,2025-11-12 04:31:39,finance,経理財務部門,executive,役員,low,低頻度,True,C,C社,4,1,1,1,3,4,4,5,4,1,5,4,3,2,2,2,3,5,3,5,
3544,886,2025-10-27 09:05:39,finance,経理財務部門,executive,役員,low,低頻度,True,D,D社,4,1,2,2,1,1,3,4,1,1,1,3,2,5,1,3,3,3,1,5,
3545,887,2025-11-10 06:41:39,finance,経理財務部門,leader,リーダー,low,低頻度,True,A,A社,3,3,1,3,2,3,3,2,2,1,5,5,5,2,2,1,1,2,3,3,
3546,887,2025-10-31 05:04:39,finance,経理財務部門,leader,リーダー,low,低頻度,True,B,B社,5,1,3,2,2,5,1,4,1,4,2,5,5,5,3,2,3,5,1,1,
3547,887,2025-10-27 10:06:39,finance,経理財務部門,leader,リーダー,low,低頻度,True,C,C社,3,1,5,5,5,3,4,5,4,1,4,1,1,2,1,1,5,4,2,4,
3548,887,2025-11-03 08:05:39,finance,経理財務部門,leader,リーダー,low,低頻度,True,D,D社,5,3,5,4,3,3,2,2,4,3,4,3,2,4,5,5,4,3,4,5,
3549,888,2025-11-03 05:56:39,sales,営業部門,executive,役員,low,低頻度,False,A,A社,2,5,1,5,3,4,1,5,5,3,1,1,1,3,1,1,2,2,4,4,
3550,888,2025-11-11 04:26:39,sales,営業部門,executive,役員,low,低頻度,False,B,B社,1,5,5,2,3,2,3,5,4,1,4,1,5,5,1,4,1,1,5,4,
3551,888,2025-11-07 05:30:39,sales,営業部門,executive,役員,low,低頻度,False,C,C社,3,3,1,1,5,4,2,1,2,3,5,1,2,1,2,5,5,3,3,3,
3552,888,2025-11-13 07:43:39,sales,営業部門,executive,役員,low,低頻度,False,D,D社,3,4,1,4,3,5,5,3,4,1,2,4,5,2,2,2,3,5,1,5,
3553,889,2025-11-15 07:25:39,logistics,物流部門,leader,リーダー,high,高頻度,False,A,A社,5,1,4,4,3,4,4,4,4,4,1,2,1,5,4,1,2,4,4,3,
3554,889,2025-11-21 23:54:39,logistics,物流部門,leader,リーダー,high,高頻度,False,B,B社,2,1,4,2,1,5,3,4,1,3,4,4,1,3,1,5,3,2,2,2,
3555,889,2025-11-16 08:09:39,logistics,物流部門,leader,リーダー,high,高頻度,False,C,C社,2,3,4,5,3,4,5,1,2,4,5,3,4,2,3,5,5,3,4,4,
3556,889,2025-10-30 08:45:39,logistics,物流部門,leader,リーダー,high,高頻度,False,D,D社,5,3,2,2,1,2,3,4,3,3,5,1,4,3,2,3,2,2,5,1,
3557,890,2025-10-31 10:06:39,finance,経理財務部門,manager,マネージャー,medium,中頻度,True,A,A社,2,4,4,4,1,1,2,1,5,5,3,1,2,1,4,5,3,2,4,4,
3558,890,2025-11-17 06:31:39,finance,経理財務部門,manager,マネージャー,medium,中頻度,True,B,B社,4,5,1,2,3,2,1,4,3,5,3,2,2,5,5,2,5,3,2,1,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
3559,890,2025-11-23 09:48:39,finance,経理財務部門,manager,マネージャー,medium,中頻度,True,C,C社,1,2,3,4,2,4,2,4,1,4,2,5,2,1,5,1,5,4,4,3,
3560,890,2025-11-19 09:08:39,finance,経理財務部門,manager,マネージャー,medium,中頻度,True,D,D社,3,5,4,5,4,3,4,5,4,3,1,1,2,3,4,5,2,1,1,5,全体的に満足していますが、ドキュメントの質を向上してほしいです。
3561,891,2025-11-18 06:13:39,sales,営業部門,manager,マネージャー,high,高頻度,True,A,A社,1,1,4,1,2,1,4,1,5,5,4,4,2,4,5,2,5,3,1,4,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
3562,891,2025-11-12 09:17:39,sales,営業部門,manager,マネージャー,high,高頻度,True,B,B社,3,3,3,1,3,3,3,4,2,1,4,1,2,4,1,3,3,1,4,2,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
3563,891,2025-11-10 02:37:39,sales,営業部門,manager,マネージャー,high,高頻度,True,C,C社,4,4,1,2,3,2,2,3,5,2,5,3,2,5,2,1,2,2,2,4,
3564,891,2025-11-08 01:29:39,sales,営業部門,manager,マネージャー,high,高頻度,True,D,D社,2,5,2,4,2,1,1,1,1,5,4,2,1,2,3,4,1,2,2,1,全体的に満足していますが、ドキュメントの質を向上してほしいです。
3565,892,2025-10-29 10:02:39,business,業務部門,executive,役員,low,低頻度,True,A,A社,5,4,4,1,3,4,4,1,4,5,2,5,1,1,5,5,5,4,4,1,
3566,892,2025-11-03 05:40:39,business,業務部門,executive,役員,low,低頻度,True,B,B社,4,5,3,4,1,3,1,1,1,1,3,3,1,4,1,5,3,3,2,1,
3567,892,2025-11-04 00:54:39,business,業務部門,executive,役員,low,低頻度,True,C,C社,1,1,1,5,5,4,5,5,2,5,5,4,5,4,2,3,2,3,1,5,
3568,892,2025-10-31 05:31:39,business,業務部門,executive,役員,low,低頻度,True,D,D社,5,2,5,2,3,5,3,1,3,5,1,3,3,2,1,2,1,5,1,2,
3569,893,2025-11-20 03:55:39,sales,営業部門,leader,リーダー,medium,中頻度,True,A,A社,2,4,2,4,3,1,1,5,4,5,5,1,5,1,1,3,1,4,1,2,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
3570,893,2025-10-30 03:57:39,sales,営業部門,leader,リーダー,medium,中頻度,True,B,B社,4,4,3,2,2,3,3,3,4,3,4,2,2,3,2,2,4,3,5,1,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
3571,893,2025-11-13 02:39:39,sales,営業部門,leader,リーダー,medium,中頻度,True,C,C社,5,2,3,4,1,2,5,2,1,5,2,1,3,4,5,1,4,2,3,2,
3572,893,2025-11-01 00:23:39,sales,営業部門,leader,リーダー,medium,中頻度,True,D,D社,4,4,3,4,2,2,1,5,1,2,1,2,1,5,5,5,2,4,1,2,全体的に満足していますが、ドキュメントの質を向上してほしいです。
3573,894,2025-10-30 23:29:39,it,IT部門,staff,一般社員,medium,中頻度,True,A,A社,4,4,4,5,2,2,1,4,1,3,5,4,1,5,1,4,5,5,4,3,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
3574,894,2025-11-19 03:43:39,it,IT部門,staff,一般社員,medium,中頻度,True,B,B社,2,5,5,2,3,2,5,1,4,3,4,3,4,3,4,3,3,5,5,2,
3575,894,2025-11-09 07:41:39,it,IT部門,staff,一般社員,medium,中頻度,True,C,C社,3,5,2,3,1,3,2,2,1,4,5,2,2,2,5,4,5,2,4,1,
3576,894,2025-11-07 10:11:39,it,IT部門,staff,一般社員,medium,中頻度,True,D,D社,5,2,1,4,3,5,1,5,5,5,1,3,2,2,1,4,3,3,2,5,全体的に満足していますが、ドキュメントの質を向上してほしいです。
3577,895,2025-10-26 02:24:39,business,業務部門,manager,マネージャー,medium,中頻度,False,A,A社,2,1,1,4,3,2,1,4,5,2,4,2,4,4,3,5,3,2,3,3,今後も継続して利用したいと思います。
3578,895,2025-11-02 01:15:39,business,業務部門,manager,マネージャー,medium,中頻度,False,B,B社,4,4,5,1,3,2,4,2,5,2,3,1,5,4,3,5,4,5,5,2,
3579,895,2025-11-02 03:56:39,business,業務部門,manager,マネージャー,medium,中頻度,False,C,C社,2,1,3,2,3,2,2,3,4,4,1,2,4,4,4,4,4,4,2,3,
3580,895,2025-11-11 01:55:39,business,業務部門,manager,マネージャー,medium,中頻度,False,D,D社,3,2,3,3,5,5,1,5,1,2,3,2,2,3,1,1,5,3,2,4,今後も継続して利用したいと思います。
3581,896,2025-11-21 00:00:39,it,IT部門,staff,一般社員,medium,中頻度,False,A,A社,5,2,3,5,4,1,5,5,2,3,3,5,1,3,3,4,2,2,1,3,一部対応に遅れが見られることがあります。
3582,896,2025-11-08 23:17:39,it,IT部門,staff,一般社員,medium,中頻度,False,B,B社,3,5,3,3,1,2,3,3,1,1,4,4,4,4,5,2,3,3,4,3,
3583,896,2025-11-21 00:34:39,it,IT部門,staff,一般社員,medium,中頻度,False,C,C社,1,4,3,5,5,2,5,5,4,3,5,1,3,2,1,2,4,4,2,3,コミュニケーションが取りやすく、信頼できるパートナーです。
3584,896,2025-11-13 04:09:39,it,IT部門,staff,一般社員,medium,中頻度,False,D,D社,5,3,5,3,4,2,2,1,5,1,5,1,1,1,4,2,2,5,2,2,全体的に満足していますが、ドキュメントの質を向上してほしいです。
3585,897,2025-10-27 06:11:39,logistics,物流部門,staff,一般社員,low,低頻度,False,A,A社,3,2,4,3,4,1,4,5,4,2,2,3,5,4,4,2,4,2,2,3,
3586,897,2025-11-05 09:56:39,logistics,物流部門,staff,一般社員,low,低頻度,False,B,B社,4,4,2,2,4,2,4,1,1,5,1,2,1,2,5,3,3,5,3,5,
3587,897,2025-11-22 00:39:39,logistics,物流部門,staff,一般社員,low,低頻度,False,C,C社,5,1,3,1,5,1,4,5,4,1,1,2,5,2,3,1,1,2,5,2,
3588,897,2025-11-24 01:29:39,logistics,物流部門,staff,一般社員,low,低頻度,False,D,D社,5,5,4,3,1,1,5,4,2,3,4,2,1,5,3,3,4,3,1,1,
3589,898,2025-10-28 09:01:39,hr,人事部門,specialist,スペシャリスト,low,低頻度,False,A,A社,2,1,1,4,2,4,3,4,4,3,4,1,2,1,4,3,2,1,5,4,
3590,898,2025-11-10 00:47:39,hr,人事部門,specialist,スペシャリスト,low,低頻度,False,B,B社,4,2,5,4,4,4,3,2,3,3,2,5,5,4,2,2,5,2,2,1,全体的に満足していますが、ドキュメントの質を向上してほしいです。
3591,898,2025-11-15 09:03:39,hr,人事部門,specialist,スペシャリスト,low,低頻度,False,C,C社,1,2,4,4,2,2,1,4,4,3,2,3,5,1,4,1,5,2,3,2,コミュニケーションが取りやすく、信頼できるパートナーです。
3592,898,2025-11-23 07:30:39,hr,人事部門,specialist,スペシャリスト,low,低頻度,False,D,D社,3,1,3,1,2,3,3,3,1,4,3,2,4,4,4,1,3,5,2,1,
3593,899,2025-11-09 00:29:39,hr,人事部門,executive,役員,medium,中頻度,True,A,A社,2,2,3,3,3,4,3,2,3,2,2,5,1,1,1,4,1,1,4,4,コミュニケーションが取りやすく、信頼できるパートナーです。
3594,899,2025-11-13 01:03:39,hr,人事部門,executive,役員,medium,中頻度,True,B,B社,3,4,3,5,2,4,1,4,5,5,5,4,5,1,5,3,4,1,5,3,コミュニケーションが取りやすく、信頼できるパートナーです。
3595,899,2025-11-19 04:35:39,hr,人事部門,executive,役員,medium,中頻度,True,C,C社,1,2,4,5,3,3,5,1,1,4,3,1,5,2,1,1,4,1,1,1,コミュニケーションが取りやすく、信頼できるパートナーです。
3596,899,2025-11-20 09:01:39,hr,人事部門,executive,役員,medium,中頻度,True,D,D社,1,5,3,2,1,5,5,5,2,2,2,4,1,1,4,5,1,1,3,2,
3597,900,2025-11-06 03:13:39,sales,営業部門,executive,役員,medium,中頻度,True,A,A社,5,4,4,1,1,2,2,4,4,1,5,1,1,1,1,3,3,4,5,5,
3598,900,2025-11-07 02:23:39,sales,営業部門,executive,役員,medium,中頻度,True,B,B社,1,3,3,3,3,5,5,1,4,4,5,3,3,4,3,1,3,3,2,4,
3599,900,2025-10-28 01:27:39,sales,営業部門,executive,役員,medium,中頻度,True,C,C社,3,2,1,4,1,5,4,2,1,4,3,4,4,2,4,5,2,2,1,1,技術的な知識が豊富で、安心して任せられます。
3600,900,2025-11-02 06:40:39,sales,営業部門,executive,役員,medium,中頻度,True,D,D社,4,2,1,1,4,1,4,5,4,4,3,3,5,1,3,5,2,3,3,5,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
3601,901,2025-11-02 08:17:39,it,IT部門,executive,役員,medium,中頻度,True,A,A社,4,5,2,1,1,1,2,4,4,4,5,3,1,2,3,5,2,3,2,4,
3602,901,2025-11-09 07:37:39,it,IT部門,executive,役員,medium,中頻度,True,B,B社,5,5,3,3,3,2,3,2,5,1,4,3,5,2,5,2,3,3,2,1,
3603,901,2025-11-16 00:34:39,it,IT部門,executive,役員,medium,中頻度,True,C,C社,3,1,3,2,4,3,2,4,4,3,3,4,3,3,3,4,4,3,5,2,
3604,901,2025-11-11 05:44:39,it,IT部門,executive,役員,medium,中頻度,True,D,D社,3,1,4,2,2,1,1,2,4,4,1,4,3,4,1,4,5,4,2,5,今後も継続して利用したいと思います。
3605,902,2025-11-15 02:31:39,logistics,物流部門,leader,リーダー,medium,中頻度,False,A,A社,1,1,4,2,2,4,2,4,5,2,4,4,5,3,1,1,3,5,2,5,
3606,902,2025-11-22 01:37:39,logistics,物流部門,leader,リーダー,medium,中頻度,False,B,B社,3,5,3,4,2,2,2,1,4,3,1,2,4,2,2,1,1,4,3,1,今後も継続して利用したいと思います。
3607,902,2025-11-09 05:06:39,logistics,物流部門,leader,リーダー,medium,中頻度,False,C,C社,2,1,2,4,3,5,4,3,5,1,2,3,2,1,5,4,5,2,2,1,一部対応に遅れが見られることがあります。
3608,902,2025-11-02 23:55:39,logistics,物流部門,leader,リーダー,medium,中頻度,False,D,D社,1,1,3,3,2,2,1,1,2,5,3,2,5,4,2,5,3,1,4,2,
3609,903,2025-11-24 08:16:39,hr,人事部門,manager,マネージャー,low,低頻度,False,A,A社,2,3,4,2,1,1,1,5,4,1,3,1,3,5,3,1,3,5,4,2,
3610,903,2025-11-20 10:05:39,hr,人事部門,manager,マネージャー,low,低頻度,False,B,B社,5,1,3,3,2,3,2,4,1,5,5,4,4,4,4,2,2,2,1,3,一部対応に遅れが見られることがあります。
3611,903,2025-11-23 23:58:39,hr,人事部門,manager,マネージャー,low,低頻度,False,C,C社,4,2,4,2,5,5,1,3,3,2,3,5,1,3,1,2,4,1,4,1,
3612,903,2025-11-23 09:29:39,hr,人事部門,manager,マネージャー,low,低頻度,False,D,D社,5,5,3,1,5,3,1,3,2,5,1,1,4,4,4,4,4,4,4,2,
3613,904,2025-11-02 07:38:39,logistics,物流部門,manager,マネージャー,medium,中頻度,True,A,A社,4,4,5,5,2,2,5,5,4,4,4,3,4,1,2,1,5,3,5,1,
3614,904,2025-11-03 09:58:39,logistics,物流部門,manager,マネージャー,medium,中頻度,True,B,B社,5,3,4,5,2,3,1,5,1,3,2,3,5,4,2,1,3,2,4,2,
3615,904,2025-11-05 09:21:39,logistics,物流部門,manager,マネージャー,medium,中頻度,True,C,C社,3,5,2,2,5,3,3,3,3,3,4,2,4,5,1,5,2,3,2,4,技術的な知識が豊富で、安心して任せられます。
3616,904,2025-11-11 03:08:39,logistics,物流部門,manager,マネージャー,medium,中頻度,True,D,D社,2,5,5,3,2,2,1,5,5,4,1,4,1,3,2,1,1,3,5,2,
3617,905,2025-11-08 05:14:39,logistics,物流部門,specialist,スペシャリスト,medium,中頻度,True,A,A社,4,2,3,4,4,5,4,5,4,3,2,4,5,3,4,4,3,3,4,2,もう少しコストを抑えられると助かります。
3618,905,2025-11-23 06:13:39,logistics,物流部門,specialist,スペシャリスト,medium,中頻度,True,B,B社,1,1,4,2,5,3,5,4,5,1,5,1,3,2,2,1,2,5,2,4,
3619,905,2025-11-23 03:33:39,logistics,物流部門,specialist,スペシャリスト,medium,中頻度,True,C,C社,2,2,5,2,3,3,4,1,2,4,3,1,1,3,4,1,1,1,1,4,
3620,905,2025-10-27 02:33:39,logistics,物流部門,specialist,スペシャリスト,medium,中頻度,True,D,D社,1,1,2,4,5,2,4,2,3,4,3,1,5,5,3,2,1,3,5,3,技術的な知識が豊富で、安心して任せられます。
3621,906,2025-10-31 02:12:39,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,A,A社,2,1,4,2,1,4,3,3,3,3,5,5,5,5,5,4,5,2,2,2,改善提案が的確で、ビジネスに貢献してくれています。
3622,906,2025-11-08 09:34:39,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,B,B社,2,5,5,1,4,3,5,2,5,5,1,5,2,3,1,3,4,5,5,4,
3623,906,2025-11-22 09:40:39,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,C,C社,5,1,5,4,3,1,2,3,5,2,5,3,1,4,2,4,4,1,1,3,
3624,906,2025-11-18 23:31:39,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,D,D社,4,3,5,1,2,5,1,3,2,5,1,3,4,5,1,4,5,2,1,3,
3625,907,2025-11-21 01:06:39,hr,人事部門,specialist,スペシャリスト,low,低頻度,False,A,A社,4,3,1,5,1,3,3,1,1,1,2,3,1,3,2,3,3,5,5,1,
3626,907,2025-11-18 06:44:39,hr,人事部門,specialist,スペシャリスト,low,低頻度,False,B,B社,2,3,3,4,1,2,3,3,4,4,4,4,1,3,3,3,2,5,2,4,技術的な知識が豊富で、安心して任せられます。
3627,907,2025-11-17 06:13:39,hr,人事部門,specialist,スペシャリスト,low,低頻度,False,C,C社,3,5,4,4,4,1,2,3,1,4,4,3,2,4,4,2,4,1,3,5,
3628,907,2025-11-20 04:59:39,hr,人事部門,specialist,スペシャリスト,low,低頻度,False,D,D社,3,2,4,3,3,2,3,1,3,1,5,2,4,3,1,5,5,3,5,4,技術的な知識が豊富で、安心して任せられます。
3629,908,2025-11-07 01:06:39,business,業務部門,staff,一般社員,medium,中頻度,True,A,A社,1,4,4,3,1,3,2,5,4,2,3,1,2,1,3,4,4,2,3,4,今後も継続して利用したいと思います。
3630,908,2025-10-30 03:46:39,business,業務部門,staff,一般社員,medium,中頻度,True,B,B社,1,1,5,4,3,1,2,2,2,4,5,4,2,2,3,4,4,4,2,3,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
